,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
1003,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1004,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
1005,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
1006,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
1007,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1008,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1009,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1010,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
1011,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
1012,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1013,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1014,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
1015,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1016,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1017,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1018,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
1019,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1020,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1021,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1022,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
1023,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
1024,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
1025,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1026,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1027,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1028,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
1029,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
1030,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1031,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1032,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
1033,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1034,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1035,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1036,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
1037,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1038,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1039,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1040,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
1041,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
1042,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
1043,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1044,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1045,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1046,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
1047,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
1048,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1049,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1050,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
1051,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1052,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1053,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1054,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
1055,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1056,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1057,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1058,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
1059,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
1060,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
1061,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1062,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1063,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1064,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
1065,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
1066,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1067,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1068,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
1069,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1070,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1071,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1072,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
1073,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1074,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1075,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1076,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
1077,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
1078,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
1079,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1080,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1081,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1082,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
1083,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
1084,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1085,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1086,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
1087,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1088,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1089,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1090,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
1091,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1092,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1093,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1094,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
1095,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
1096,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
1097,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1098,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1099,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1100,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
1101,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
1102,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1103,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1104,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
1105,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1106,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1107,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1108,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
1109,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1110,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1111,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1112,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
1113,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
1114,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
1115,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1116,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1117,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1118,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
1119,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
1120,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1121,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1122,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
1123,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1124,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1125,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1126,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
1127,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1128,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1129,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1130,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
1131,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
1132,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
1133,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1134,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
1135,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1136,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
1137,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
1138,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
1139,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
1140,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
1141,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1142,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1143,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1144,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1145,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1146,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1147,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1148,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1149,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1150,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1151,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1152,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1153,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1154,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1155,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1156,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1157,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1158,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1159,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1160,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1161,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1162,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1163,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1164,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1165,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1166,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1167,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1168,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1169,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1170,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1171,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1172,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1173,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1174,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1175,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1176,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1177,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1178,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1179,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1180,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1181,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1182,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1183,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1184,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1185,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1186,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1187,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1188,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1189,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1190,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1191,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1192,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1193,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1194,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1195,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1196,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1197,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1198,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1199,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1200,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1201,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1202,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1203,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1204,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1205,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1206,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1207,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1208,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1209,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1210,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1211,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1212,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1213,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1214,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1215,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1216,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1217,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1218,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1219,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1220,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1221,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1222,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1223,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1224,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1225,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1226,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1227,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1228,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1229,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1230,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1231,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1232,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1233,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1234,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1235,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1236,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1237,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1238,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1239,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1240,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1241,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1242,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1243,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1244,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1245,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1246,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1247,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1248,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1249,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1250,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1251,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1252,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1253,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1254,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1255,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1256,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1257,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1258,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1259,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1260,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1261,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1262,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1263,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1264,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1265,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1266,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1267,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1268,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1269,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1270,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1271,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1272,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1273,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1274,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1275,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1276,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1277,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1278,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1279,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1280,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1281,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1282,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1283,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1284,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1285,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1286,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1287,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1288,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1289,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1290,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1291,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1292,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1293,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1294,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1295,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1296,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1297,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1298,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1299,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1300,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1301,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1302,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1303,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1304,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1305,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1306,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1307,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1308,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1309,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1310,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1311,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1312,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1313,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
1314,-0.00867536,0.72528416,-0.008018724,-0.25094453,0.012410592,-0.019536266
1315,-1.1110566,0.8013561,0.048531033,-0.16521876,0.022870915,-0.034780864
1316,-1.083084,0.7930661,0.05313017,-0.18974435,0.03321427,-0.033933032
1317,-0.9722217,0.7960153,0.037386443,-0.1611149,0.014480986,-0.033168294
1318,-1.0281669,0.81259507,0.028188283,-0.112063654,-0.006205726,-0.03486397
1319,-1.0095185,0.8070685,0.031254303,-0.12841406,0.0006898299,-0.03429874
1320,-0.89762855,0.7739088,0.049650725,-0.2265165,0.04206332,-0.030907376
1321,-0.7691459,0.80744004,0.0028329939,-0.08750551,-0.029881105,-0.032204036
1322,-0.30293715,0.6692748,0.079484634,-0.49626565,0.14250833,-0.018073384
1323,-0.7504975,0.8019133,0.005899049,-0.10385593,-0.022985527,-0.03163881
1324,-0.6013108,0.7577005,0.030427573,-0.23465915,0.032179095,-0.027116984
